-9.2736,-0.96455,-1.7079,-0.24699,-0.46049,1.7196,-9.4622,2.2941,-0.19666,-0.8743,-0.51473,-11.025,-1.7246,-5.5343,-1.3809,-8.6974,0.26305,0.19412,-0.94456,-0.52802,-12.301,8.7264,-10.803,8
-9.289,-0.70326,-1.5896,-0.23443,-0.47724,1.3895,-9.4858,1.9146,-0.19666,-0.8743,-0.51473,-16.395,0.53093,-7.0367,-1.4414,-8.4347,0.52618,0.19412,-0.94456,-0.52802,-12.28,10.73,-10.1,8
-9.1522,-0.4703,-1.516,-0.14652,-0.427,1.838,-9.4463,1.9002,-0.19666,-0.8743,-0.51473,-22.123,-0.87968,-8.6396,-1.0792,-8.4122,0.77731,0.19412,-0.94456,-0.52802,-11.907,12.185,-9.3853,8
-9.039,-0.57356,-1.1779,-0.092098,-0.3977,1.6339,-9.5263,1.8213,-0.18738,-0.8743,-0.56778,-26.819,1.0021,-8.5646,-1.4286,-8.0802,0.98141,0.19412,-0.94456,-0.52802,-11.191,11.993,-9.73,8
-8.6791,-0.38642,-1.3506,0.016745,-0.35583,1.4211,-9.7648,1.7343,-0.18738,-0.8743,-0.56778,-31.504,-5.1896,-8.8418,-1.1275,-7.961,0.90404,0.21373,-0.91992,-0.57112,-10.108,12.509,-11.519,8
-8.3429,-0.028473,-1.4552,0.083726,-0.34746,1.7357,-10.227,1.0998,-0.18738,-0.8743,-0.56778,-35.452,-7.9024,-9.6015,-1.102,-7.1322,0.77881,0.21373,-0.91992,-0.57112,-9.2054,13.033,-12.589,8
-8.3618,0.41528,-1.4047,0.17582,-0.31397,2.7444,-9.6484,0.50336,-0.15584,-0.82927,-0.61886,-36.372,-6.9757,-9.0152,-1.0446,-6.8789,1.1144,0.21373,-0.91992,-0.57112,-6.8538,14.8,-15.087,8
-7.95,1.0374,-1.5908,0.16327,-0.3056,3.8693,-9.5059,0.89673,-0.15584,-0.82927,-0.61886,-36.86,3.1209,-4.7774,-0.83202,-6.2917,0.83125,0.25294,-0.91786,-0.55603,-4.6727,17.472,-17.958,8
-7.1678,0.81533,-1.8319,0.025118,-0.32234,2.0997,-8.2504,0.70223,-0.15584,-0.82927,-0.61886,-25.608,27.779,-0.77572,-1.1873,-6.0507,0.92663,0.25294,-0.91786,-0.55603,-1.7952,17.966,-20.071,8
-6.4413,0.35015,-1.0527,-0.12559,-0.38514,3.4693,-6.7796,-2.7105,-0.15584,-0.82927,-0.61886,-36.51,8.4385,-4.4047,-1.26,-5.7641,0.58679,0.25294,-0.91786,-0.55603,1.777,16.124,-19.259,8
